Age,Education Level,Gender,Internet Connection,Marital Status,Movie Selector,Num Bathrooms,Num Bedrooms,Num Cars,Num Children,Num TVs,PPV Freq,Prerec Buying Freq,Prerec Format,Prerec Renting Freq,Prerec Viewing Freq,CustomerID,Theater Freq,TV Movie Freq,TV Signal,Home Ownership
47,Master's Degree,Female,Cable Modem,Other,Me,2.5,5,1,2,1,Rarely,Monthly,DVD,Never,Weekly,882591,Monthly,Monthly,Digital Satellite,Own
32,Bachelor's Degree,Female,Dial-Up,Married,Spouse/Partner,3,5,2,2,3,Rarely,Monthly,VHS,Never,Weekly,882593,Rarely,Monthly,Digital Satellite,Own
28,High School,Male,Cable Modem,Never Married,Me,2,2,1,0,1,Never,Never,DVD,Monthly,Weekly,882594,Monthly,Rarely,Cable,Rent
27,Bachelor's Degree,Female,No Internet Connection,Never Married,Me,1,1,1,0,2,Rarely,Monthly,DVD,Monthly,Weekly,882597,Never,Rarely,Analog antennae,Rent
28,Some College,Male,DSL,Married,Children,2.5,5,3,2,3,Never,Monthly,DVD,Weekly,Daily,882599,Rarely,Monthly,Don't watch TV,Own
27,High School,Male,Dial-Up,Never Married,Me,1,1,1,0,1,Never,Monthly,DVD,Weekly,Weekly,882600,Monthly,Weekly,Cable,Rent
37,Post-Doc,Male,Cable Modem,Married,Me,1.5,3,2,2,2,Never,Weekly,DVD,Monthly,Weekly,882602,Rarely,Monthly,Analog antennae,Own
23,Bachelor's Degree,Male,Dial-Up,Never Married,Me,1,1,2,0,1,Rarely,Rarely,DVD,Monthly,Weekly,882607,Rarely,Monthly,Digital Satellite,Rent
34,Bachelor's Degree,Male,DSL,Married,Me,2.5,3,2,1,3,Rarely,Monthly,DVD,Weekly,Weekly,882608,Monthly,Monthly,Digital Satellite,Own
40,Some College,Male,Dial-Up,Married,Spouse/Partner,3,4,2,3,2,Never,Monthly,DVD,Never,Weekly,882609,Rarely,Rarely,Digital Satellite,Own
30,Master's Degree,Male,Cable Modem,Married,Me,2,2,1,2,1,Never,Rarely,DVD,Monthly,Monthly,882612,Monthly,Never,Cable,Rent
35,Associate's Degree,Male,DSL,Married,Me,3,3,2,2,3,Rarely,Monthly,DVD,Rarely,Monthly,882616,Rarely,Daily,Cable,Own
30,Bachelor's Degree,Male,DSL,Married,Spouse/Partner,2.5,3,2,0,4,Monthly,Weekly,DVD,Weekly,Weekly,882621,Monthly,Monthly,Cable,Own
26,Master's Degree,Male,Cable Modem,Never Married,Spouse/Partner,1,2,1,0,1,Never,Rarely,DVD,Weekly,Weekly,882622,Monthly,Rarely,Cable,Rent
26,Grade School,Male,DSL,Married,Me,2.5,3,1,1,1,Never,Monthly,DVD,Monthly,Daily,882626,Rarely,Rarely,Don't watch TV,Own
23,Bachelor's Degree,Male,Cable Modem,Never Married,Me,2,2,1,0,2,Never,Weekly,DVD,Rarely,Weekly,882627,Monthly,Daily,Digital Satellite,Rent
55,Some College,Male,DSL,Other,Me,2,4,1,0,1,Never,Rarely,VHS,Rarely,Monthly,882628,Rarely,Weekly,Cable,Own
35,Bachelor's Degree,Male,Cable Modem,Married,Me,2.5,3,2,2,2,Never,Rarely,DVD,Monthly,Monthly,882631,Rarely,Weekly,Cable,Own
42,Master's Degree,Male,DSL,Married,Children,1.5,3,2,2,0,Never,Never,DVD,Rarely,Rarely,882636,Monthly,Rarely,Don't watch TV,Own
33,Master's Degree,Male,Cable Modem,Never Married,Me,2.5,3,1,0,2,Rarely,Rarely,DVD,Rarely,Rarely,882638,Rarely,Weekly,Cable,Own
27,Bachelor's Degree,Male,Dial-Up,Married,Spouse/Partner,1,1,1,0,1,Never,Rarely,DVD,Weekly,Weekly,882639,Rarely,Weekly,Cable,Rent
56,Master's Degree,Female,DSL,Never Married,Me,1,1,1,0,1,Never,Never,DVD,Weekly,Weekly,882640,Monthly,Never,Analog antennae,Rent
30,Doctorate,Male,Cable Modem,Married,Me,2,2,1,0,1,Rarely,Monthly,DVD,Rarely,Weekly,882645,Monthly,Daily,Cable,Rent
24,Bachelor's Degree,Male,DSL,Separated,Me,2,2,1,0,1,Rarely,Rarely,DVD,Rarely,Daily,882648,Weekly,Daily,Analog Satellite,Rent
32,Bachelor's Degree,Male,DSL,Never Married,Me,2,3,2,0,3,Rarely,Weekly,DVD,Monthly,Weekly,882650,Monthly,Daily,Digital Satellite,Own
33,Doctorate,Male,DSL,Married,Spouse/Partner,2,3,2,1,2,Never,Never,DVD,Rarely,Rarely,882652,Rarely,Monthly,Analog antennae,Own
30,Master's Degree,Male,No Internet Connection,Never Married,Me,1,2,1,0,0,Never,Rarely,DVD,Daily,Weekly,882656,Rarely,Never,Don't watch TV,Rent
40,Bachelor's Degree,Male,Cable Modem,Divorced,Other,2.5,3,1,0,2,Never,Rarely,DVD,Monthly,Monthly,882658,Monthly,Rarely,Don't watch TV,Own
21,Bachelor's Degree,Female,DSL,Never Married,Me,1,2,1,0,3,Rarely,Rarely,DVD,Monthly,Monthly,882660,Weekly,Rarely,Analog antennae,Rent
26,Bachelor's Degree,Male,No Internet Connection,Never Married,Me,1,2,2,0,1,Never,Monthly,DVD,Weekly,Daily,882667,Monthly,Monthly,Cable,Rent
48,Bachelor's Degree,Male,Dial-Up,Married,Me,3.5,4,2,3,2,Never,Weekly,DVD,Never,Weekly,882674,Rarely,Never,Cable,Own
37,Bachelor's Degree,Male,Cable Modem,Never Married,Me,1.5,1,1,0,1,Rarely,Monthly,DVD,Weekly,Weekly,882677,Weekly,Weekly,Cable,Own
30,Master's Degree,Male,DSL,Married,Spouse/Partner,2,4,2,0,2,Never,Rarely,DVD,Monthly,Monthly,882678,Weekly,Weekly,Cable,Own
26,Bachelor's Degree,Male,DSL,Never Married,Me,2.5,3,1,0,1,Rarely,Rarely,DVD,Weekly,Weekly,882683,Monthly,Weekly,Cable,Own
26,Bachelor's Degree,Female,Dial-Up,Married,Spouse/Partner,2.5,2,1,0,2,Never,Monthly,DVD,Monthly,Weekly,882684,Monthly,Rarely,Analog antennae,Own
31,Bachelor's Degree,Male,Cable Modem,Never Married,Me,2.5,4,1,0,2,Never,Monthly,DVD,Weekly,Weekly,882685,Rarely,Rarely,Digital Satellite,Own
43,Post-Doc,Male,DSL,Other,Me,3,3,1,0,1,Never,Rarely,DVD,Daily,Daily,882694,Rarely,Monthly,Cable,Rent
42,Some College,Male,Cable Modem,Married,Me,2,3,3,2,3,Never,Rarely,DVD,Rarely,Rarely,882699,Rarely,Rarely,Cable,Own
35,Master's Degree,Male,DSL,Married,Me,2,5,3,2,2,Never,Rarely,VHS,Weekly,Weekly,882700,Monthly,Never,Analog antennae,Own
26,Bachelor's Degree,Male,DSL,Married,Me,2,2,2,0,2,Rarely,Monthly,DVD,Weekly,Weekly,882701,Weekly,Weekly,Cable,Rent
36,Bachelor's Degree,Male,Cable Modem,Married,Spouse/Partner,3,4,2,2,2,Never,Rarely,DVD,Weekly,Weekly,882705,Monthly,Weekly,Cable,Own
31,Master's Degree,Female,Dial-Up,Divorced,Me,1,2,1,0,1,Never,Never,DVD,Weekly,Weekly,882709,Rarely,Weekly,Cable,Own
28,Master's Degree,Male,Cable Modem,Never Married,Me,1,1,1,0,2,Monthly,Rarely,DVD,Weekly,Weekly,882713,Weekly,Daily,Cable,Rent
43,Bachelor's Degree,Female,Dial-Up,Divorced,Me,2.5,3,2,2,3,Rarely,Rarely,VHS,Weekly,Weekly,882715,Monthly,Weekly,Cable,Own
30,Bachelor's Degree,Male,DSL,Never Married,Me,2,2,1,0,3,Monthly,Rarely,VHS,Weekly,Weekly,882720,Daily,Daily,Digital Satellite,Own
24,Bachelor's Degree,Female,DSL,Married,Spouse/Partner,2.5,3,2,0,3,Never,Weekly,DVD,Monthly,Weekly,882721,Monthly,Monthly,Digital Satellite,Own
32,Master's Degree,Male,Cable Modem,Married,Me,2.5,4,2,2,2,Monthly,Rarely,DVD,Monthly,Monthly,882729,Monthly,Rarely,Cable,Own
26,Master's Degree,Male,Cable Modem,Never Married,Me,1,1,1,0,2,Never,Monthly,DVD,Rarely,Monthly,882731,Weekly,Daily,Cable,Rent
28,Some College,Male,Dial-Up,Married,Me,1,1,1,0,1,Never,Never,DVD,Rarely,Rarely,882735,Monthly,Daily,Digital Satellite,Rent
26,Bachelor's Degree,Male,Cable Modem,Never Married,Spouse/Partner,2.5,3,1,0,2,Rarely,Rarely,DVD,Monthly,Monthly,882739,Weekly,Monthly,Cable,Own
32,Master's Degree,Female,DSL,Married,Me,2.5,4,1,0,2,Never,Rarely,Video CD,Rarely,Never,882741,Rarely,Monthly,Analog antennae,Own
34,Bachelor's Degree,Male,Dial-Up,Married,Me,1.5,4,3,0,2,Monthly,Monthly,DVD,Monthly,Monthly,882745,Rarely,Monthly,Digital Satellite,Own
33,Master's Degree,Male,Cable Modem,Married,Me,1,2,1,1,1,Never,Rarely,DVD,Monthly,Monthly,882747,Rarely,Weekly,Cable,Rent
23,Bachelor's Degree,Male,DSL,Never Married,Me,2,2,1,0,1,Never,Rarely,DVD,Monthly,Monthly,882750,Monthly,Rarely,Cable,Rent
36,Master's Degree,Male,Dial-Up,Married,Me,2.5,3,1,1,2,Never,Rarely,VHS,Monthly,Monthly,882752,Rarely,Weekly,Digital Satellite,Own
39,Bachelor's Degree,Male,Dial-Up,Married,Me,2,4,5,2,4,Never,Rarely,DVD,Monthly,Monthly,882756,Rarely,Never,Analog antennae,Own
35,Grade School,Male,Dial-Up,Married,Me,2.5,4,2,0,3,Rarely,Rarely,DVD,Rarely,Daily,882757,Rarely,Daily,Cable,Own
38,Bachelor's Degree,Male,Cable Modem,Married,Other,2.5,3,2,0,3,Never,Monthly,DVD,Weekly,Weekly,882760,Rarely,Monthly,Digital Satellite,Own
35,Bachelor's Degree,Male,DSL,Married,Me,2,3,2,2,2,Never,Monthly,DVD,Rarely,Weekly,882763,Rarely,Weekly,Cable,Own
23,Master's Degree,Female,Dial-Up,Never Married,Me,1,1,1,0,1,Never,Rarely,Video CD,Monthly,Monthly,882766,Monthly,Monthly,Cable,Rent
36,Doctorate,Male,Cable Modem,Married,Me,2.5,3,2,2,1,Never,Monthly,DVD,Monthly,Monthly,882768,Rarely,Rarely,Digital Satellite,Own
25,Bachelor's Degree,Female,Dial-Up,Never Married,Me,1,1,1,0,1,Never,Rarely,DVD,Weekly,Weekly,882769,Weekly,Monthly,Cable,Rent
31,Associate's Degree,Male,Cable Modem,Married,Spouse/Partner,2.5,2,1,0,1,Rarely,Rarely,DVD,Monthly,Monthly,882772,Rarely,Weekly,Cable,Rent
45,Master's Degree,Male,Cable Modem,Married,Spouse/Partner,3,4,3,2,2,Never,Rarely,DVD,Weekly,Weekly,882775,Rarely,Rarely,Cable,Own
26,Bachelor's Degree,Male,DSL,Never Married,Me,2,3,1,0,1,Never,Never,VHS,Monthly,Monthly,882778,Monthly,Never,Don't watch TV,Own
23,Master's Degree,Female,No Internet Connection,Never Married,Me,1,1,1,0,1,Never,Rarely,Video CD,Weekly,Weekly,882783,Monthly,Weekly,Cable,Rent
37,Some College,Male,DSL,Married,Spouse/Partner,1,1,2,0,1,Never,Rarely,DVD,Weekly,Weekly,882784,Monthly,Never,Don't watch TV,Own
28,Bachelor's Degree,Female,Cable Modem,Married,Me,2,4,3,0,2,Never,Rarely,DVD,Monthly,Monthly,882787,Monthly,Weekly,Digital Satellite,Own
52,Doctorate,Male,Dial-Up,Married,Other,4,4,2,2,4,Never,Rarely,DVD,Monthly,Monthly,882793,Rarely,Monthly,Digital Satellite,Own
29,Bachelor's Degree,Male,Cable Modem,Married,Me,2.5,3,2,1,2,Never,Rarely,DVD,Rarely,Monthly,882796,Rarely,Monthly,Cable,Own
48,Master's Degree,Male,No Internet Connection,Never Married,Me,2,2,1,0,0,Never,Never,DVD,Rarely,Rarely,882799,Rarely,Monthly,Don't watch TV,Own
39,Bachelor's Degree,Male,DSL,Married,Spouse/Partner,2,4,2,3,2,Never,Rarely,DVD,Weekly,Weekly,882801,Monthly,Weekly,Cable,Own
29,Bachelor's Degree,Female,DSL,Never Married,Me,1,1,2,0,2,Rarely,Rarely,DVD,Weekly,Weekly,882804,Weekly,Rarely,Analog antennae,Rent
26,Master's Degree,Male,Cable Modem,Married,Me,1,1,1,0,1,Rarely,Rarely,DVD,Monthly,Weekly,882807,Monthly,Monthly,Cable,Own
25,Master's Degree,Male,Cable Modem,Married,Me,2.5,2,1,0,2,Rarely,Never,DVD,Monthly,Monthly,882808,Rarely,Weekly,Cable,Own
34,Some College,Male,DSL,Never Married,Me,2.5,3,0,0,1,Never,Rarely,DVD,Rarely,Monthly,882812,Monthly,Weekly,Digital Satellite,Own
28,Bachelor's Degree,Male,Dial-Up,Never Married,Me,1,2,1,0,1,Rarely,Rarely,DVD,Weekly,Weekly,882816,Monthly,Monthly,Digital Satellite,Rent
45,Some College,Female,Dial-Up,Never Married,Me,1,1,1,0,1,Never,Never,VHS,Weekly,Weekly,882817,Rarely,Rarely,Analog antennae,Own
30,Doctorate,Male,Dial-Up,Married,Spouse/Partner,2.5,4,2,0,2,Never,Rarely,DVD,Monthly,Monthly,882821,Monthly,Monthly,Analog antennae,Own
27,Master's Degree,Male,Cable Modem,Never Married,Other,2,3,1,0,2,Never,Monthly,DVD,Weekly,Weekly,882824,Rarely,Weekly,Cable,Rent
22,Bachelor's Degree,Female,Dial-Up,Never Married,Me,3.5,4,1,0,4,Never,Rarely,DVD,Monthly,Weekly,882827,Monthly,Never,Cable,Rent
29,Bachelor's Degree,Female,Dial-Up,Divorced,Me,2,2,1,0,1,Monthly,Rarely,DVD,Monthly,Monthly,882828,Monthly,Monthly,Cable,Own
35,Master's Degree,Male,DSL,Separated,Me,3,4,2,1,3,Monthly,Monthly,DVD,Monthly,Monthly,882837,Monthly,Daily,Cable,Own
35,Master's Degree,Female,Dial-Up,Divorced,Me,2,3,1,0,3,Never,Rarely,VHS,Rarely,Rarely,882844,Monthly,Weekly,Analog antennae,Own
24,Bachelor's Degree,Male,DSL,Never Married,Me,2,2,1,0,1,Never,Rarely,DVD,Weekly,Weekly,882853,Weekly,Weekly,Cable,Rent
24,Bachelor's Degree,Male,DSL,Never Married,Me,2,2,1,0,2,Never,Rarely,DVD,Monthly,Monthly,882856,Monthly,Monthly,Cable,Rent
26,Master's Degree,Male,Cable Modem,Married,Spouse/Partner,2,2,2,0,2,Rarely,Rarely,DVD,Monthly,Monthly,882859,Weekly,Monthly,Cable,Rent
28,Some College,Male,DSL,Married,Me,2,3,2,3,2,Weekly,Weekly,DVD,Weekly,Weekly,882868,Rarely,Weekly,Digital Satellite,Own
35,Doctorate,Female,Dial-Up,Married,Children,2.5,4,2,2,1,Rarely,Rarely,DVD,Weekly,Weekly,882869,Rarely,Rarely,Cable,Own
34,Master's Degree,Male,Cable Modem,Married,Me,3,4,2,2,2,Never,Monthly,DVD,Monthly,Weekly,882886,Monthly,Weekly,Cable,Own
34,Bachelor's Degree,Male,Cable Modem,Married,Me,3.5,4,2,1,4,Rarely,Monthly,DVD,Weekly,Weekly,882891,Monthly,Weekly,Cable,Own
29,Bachelor's Degree,Male,DSL,Never Married,Me,1.5,2,1,0,3,Never,Rarely,DVD,Weekly,Weekly,882896,Monthly,Monthly,Cable,Rent
21,Some College,Male,Dial-Up,Never Married,Me,2,2,1,0,1,Never,Rarely,DVD,Rarely,Rarely,882902,Rarely,Monthly,Cable,Rent
30,Bachelor's Degree,Male,DSL,Married,Me,1.5,2,1,0,3,Rarely,Rarely,DVD,Rarely,Rarely,882910,Rarely,Never,Analog antennae,Own
38,Some College,Male,No Internet Connection,Never Married,Me,1,1,1,0,1,Rarely,Weekly,DVD,Monthly,Daily,882911,Weekly,Daily,Cable,Rent
30,Bachelor's Degree,Female,Cable Modem,Married,Spouse/Partner,2.5,4,2,1,2,Rarely,Rarely,Video CD,Rarely,Rarely,882919,Rarely,Monthly,Cable,Own
41,Post-Doc,Male,Cable Modem,Married,Me,2.5,4,2,2,3,Never,Rarely,DVD,Weekly,Weekly,882923,Monthly,Weekly,Cable,Own
36,Bachelor's Degree,Male,Cable Modem,Married,Children,3.5,4,2,4,2,Never,Rarely,DVD,Monthly,Monthly,882927,Monthly,Weekly,Analog antennae,Own
21,Bachelor's Degree,Male,DSL,Never Married,Me,2,2,1,0,1,Never,Monthly,DVD,Rarely,Weekly,882932,Monthly,Rarely,Digital Satellite,Rent
25,Some College,Male,Other,Married,Me,2.5,4,2,1,3,Never,Rarely,DVD,Rarely,Monthly,882934,Rarely,Rarely,Digital Satellite,Own
25,Master's Degree,Female,Dial-Up,Never Married,Me,1,1,2,0,2,Never,Monthly,DVD,Rarely,Weekly,882936,Weekly,Daily,Cable,Rent
46,Master's Degree,Female,DSL,Married,Me,2.5,4,2,1,1,Never,Never,VHS,Rarely,Rarely,882938,Rarely,Monthly,Cable,Own
25,Master's Degree,Male,DSL,Never Married,Me,1,1,2,0,1,Never,Weekly,DVD,Monthly,Daily,882941,Weekly,Never,Don't watch TV,Rent
36,Grade School,Male,Cable Modem,Married,Me,1,1,2,0,1,Weekly,Never,VHS,Weekly,Weekly,882942,Weekly,Rarely,Cable,Rent
34,Master's Degree,Female,Cable Modem,Married,Me,2.5,3,2,0,4,Rarely,Rarely,DVD,Weekly,Weekly,882945,Rarely,Monthly,Digital Satellite,Own
23,Bachelor's Degree,Male,No Internet Connection,Never Married,Me,2,2,1,0,1,Never,Rarely,Video CD,Monthly,Monthly,882951,Monthly,Rarely,Cable,Rent
39,Bachelor's Degree,Male,Dial-Up,Never Married,Me,1,1,1,0,1,Never,Monthly,DVD,Weekly,Weekly,882955,Rarely,Weekly,Digital Satellite,Rent
35,Bachelor's Degree,Male,IDSN,Married,Spouse/Partner,2.5,4,2,3,3,Monthly,Never,DVD,Monthly,Monthly,882957,Monthly,Weekly,Digital Satellite,Own
28,Master's Degree,Male,Cable Modem,Never Married,Me,1,1,2,0,2,Rarely,Rarely,DVD,Monthly,Monthly,882959,Monthly,Monthly,Cable,Rent
28,Master's Degree,Female,Dial-Up,Married,Me,2.5,3,1,0,1,Never,Rarely,DVD,Rarely,Weekly,882961,Never,Weekly,Cable,Own
55,Some College,Female,Dial-Up,Divorced,Me,1.5,3,1,0,1,Rarely,Monthly,VHS,Rarely,Monthly,882962,Monthly,Weekly,Cable,Rent
23,Bachelor's Degree,Male,DSL,Never Married,Me,1.5,2,1,0,1,Rarely,Rarely,DVD,Monthly,Weekly,882963,Monthly,Never,Cable,Rent
46,Associate's Degree,Female,Cable Modem,Divorced,Me,2.5,3,2,0,1,Never,Rarely,DVD,Weekly,Weekly,882964,Rarely,Monthly,Cable,Own
27,Some College,Male,IDSN,Married,Spouse/Partner,3,4,2,0,2,Rarely,Monthly,DVD,Weekly,Weekly,882969,Monthly,Rarely,Digital Satellite,Own
25,Associate's Degree,Male,DSL,Never Married,Me,1.5,3,1,0,3,Never,Monthly,DVD,Weekly,Weekly,882971,Weekly,Daily,Digital Satellite,Rent
37,Bachelor's Degree,Male,DSL,Married,Me,3,3,2,2,1,Never,Rarely,VHS,Weekly,Weekly,882973,Rarely,Monthly,Cable,Own
41,Some College,Male,DSL,Married,Children,1.5,2,1,1,1,Never,Monthly,DVD,Rarely,Rarely,882975,Rarely,Never,Don't watch TV,Own
35,Bachelor's Degree,Male,Cable Modem,Married,Me,2,3,1,2,5,Never,Monthly,DVD,Monthly,Weekly,882977,Rarely,Weekly,Cable,Own
31,Master's Degree,Male,Dial-Up,Married,Me,2,2,1,0,3,Never,Rarely,DVD,Monthly,Monthly,882984,Monthly,Weekly,Cable,Rent
34,Bachelor's Degree,Male,Dial-Up,Married,Me,4,4,2,2,2,Never,Rarely,VHS,Monthly,Monthly,882987,Rarely,Rarely,Cable,Own
39,Bachelor's Degree,Male,DSL,Married,Spouse/Partner,2,3,1,0,1,Rarely,Rarely,DVD,Monthly,Monthly,882989,Weekly,Daily,Digital Satellite,Own
44,Bachelor's Degree,Male,No Internet Connection,Separated,Me,1,2,1,1,1,Never,Rarely,VHS,Monthly,Weekly,882991,Monthly,Rarely,Don't watch TV,Rent
26,Bachelor's Degree,Male,DSL,Never Married,Me,2,2,1,0,3,Weekly,Rarely,Other,Monthly,Rarely,882994,Monthly,Weekly,Cable,Rent
47,Master's Degree,Male,Cable Modem,Married,Me,4,3,5,2,4,Rarely,Monthly,DVD,Monthly,Weekly,882999,Monthly,Rarely,Digital Satellite,Own
42,Bachelor's Degree,Male,Cable Modem,Married,Me,4,4,2,2,3,Rarely,Monthly,DVD,Monthly,Weekly,883011,Rarely,Never,Digital Satellite,Own
46,Bachelor's Degree,Male,DSL,Married,Me,3,4,2,3,2,Rarely,Monthly,DVD,Weekly,Weekly,883016,Monthly,Rarely,Analog antennae,Own
47,Bachelor's Degree,Male,Cable Modem,Married,Spouse/Partner,2.5,3,2,2,2,Never,Rarely,DVD,Monthly,Monthly,883018,Rarely,Rarely,Analog antennae,Own
35,Master's Degree,Male,Cable Modem,Married,Spouse/Partner,1,3,2,2,3,Never,Rarely,DVD,Monthly,Weekly,883021,Rarely,Weekly,Cable,Own
41,Bachelor's Degree,Male,Cable Modem,Married,Children,2.5,4,2,3,4,Never,Rarely,DVD,Monthly,Monthly,883028,Rarely,Weekly,Cable,Own
33,Grade School,Male,DSL,Married,Me,3,3,1,1,4,Rarely,Rarely,DVD,Weekly,Weekly,883035,Monthly,Daily,Cable,Own
25,High School,Male,No Internet Connection,Never Married,Me,1,1,1,0,1,Never,Never,DVD,Rarely,Rarely,883043,Monthly,Weekly,Cable,Rent
34,Bachelor's Degree,Male,DSL,Never Married,Spouse/Partner,2,2,1,0,1,Monthly,Monthly,DVD,Monthly,Weekly,883047,Monthly,Weekly,Cable,Rent
48,Associate's Degree,Male,Cable Modem,Married,Me,2.5,4,6,3,4,Never,Monthly,DVD,Weekly,Weekly,883062,Monthly,Weekly,Digital Satellite,Own
26,Bachelor's Degree,Male,Dial-Up,Never Married,Me,1,2,1,0,2,Rarely,Monthly,DVD,Monthly,Weekly,883064,Monthly,Weekly,Analog antennae,Rent
49,Bachelor's Degree,Male,DSL,Married,Children,3,3,2,2,4,Never,Monthly,DVD,Monthly,Monthly,883072,Rarely,Monthly,Cable,Own
40,Bachelor's Degree,Male,Cable Modem,Married,Spouse/Partner,3,4,2,3,2,Never,Monthly,DVD,Rarely,Weekly,883077,Monthly,Weekly,Cable,Own
36,Bachelor's Degree,Male,Cable Modem,Married,Me,3.5,3,2,2,4,Rarely,Weekly,DVD,Weekly,Weekly,883079,Monthly,Monthly,Digital Satellite,Own
32,Master's Degree,Male,Cable Modem,Married,Spouse/Partner,2.5,3,1,0,2,Rarely,Rarely,DVD,Weekly,Weekly,883085,Weekly,Daily,Cable,Own
49,Doctorate,Male,DSL,Married,Me,2.5,2,2,5,3,Never,Monthly,DVD,Monthly,Weekly,883102,Monthly,Weekly,Cable,Own
29,Some College,Male,IDSN,Married,Me,1,1,1,0,2,Never,Rarely,DVD,Monthly,Monthly,883115,Rarely,Never,Analog antennae,Rent
33,Master's Degree,Male,Cable Modem,Married,Me,2.5,3,2,1,2,Monthly,Monthly,DVD,Monthly,Weekly,883122,Rarely,Daily,Cable,Own
27,Master's Degree,Male,Cable Modem,Married,Me,1,2,1,0,1,Never,Monthly,DVD,Rarely,Monthly,883161,Weekly,Monthly,Digital Satellite,Own
41,Bachelor's Degree,Male,Cable Modem,Married,Me,3,4,2,2,5,Never,Weekly,DVD,Never,Weekly,883169,Rarely,Rarely,Cable,Own
32,Master's Degree,Male,Cable Modem,Married,Me,1,2,0,0,3,Never,Weekly,DVD,Rarely,Weekly,883175,Weekly,Never,Cable,Rent
32,Bachelor's Degree,Male,Cable Modem,Other,Spouse/Partner,2,2,2,0,1,Never,Rarely,DVD,Monthly,Monthly,883247,Monthly,Never,Cable,Rent
36,Associate's Degree,Male,Dial-Up,Married,Me,2,2,2,0,2,Never,Rarely,DVD,Monthly,Weekly,883334,Rarely,Daily,Cable,Own
33,Bachelor's Degree,Male,Dial-Up,Married,Other,2.5,3,2,1,4,Weekly,Monthly,DVD,Monthly,Weekly,883364,Rarely,Rarely,Digital Satellite,Own
27,Bachelor's Degree,Male,Cable Modem,Married,Me,2,2,2,0,2,Never,Never,DVD,Monthly,Weekly,883388,Monthly,Weekly,Cable,Rent
40,Master's Degree,Male,No Internet Connection,Never Married,Other,2,2,1,0,1,Monthly,Never,VHS,Rarely,Rarely,883405,Monthly,Monthly,Cable,Own
33,Bachelor's Degree,Male,Cable Modem,Married,Me,2.5,4,2,2,2,Never,Rarely,DVD,Monthly,Weekly,883418,Monthly,Weekly,Cable,Own
54,Master's Degree,Female,DSL,Married,Me,3.5,5,3,2,3,Monthly,Monthly,DVD,Never,Monthly,883424,Never,Monthly,Analog antennae,Own
38,Master's Degree,Male,Cable Modem,Married,Spouse/Partner,2.5,4,2,2,4,Rarely,Monthly,DVD,Monthly,Weekly,883432,Monthly,Daily,Cable,Own
34,Associate's Degree,Female,Cable Modem,Married,Spouse/Partner,2,5,2,3,5,Never,Weekly,DVD,Weekly,Weekly,883438,Monthly,Weekly,Cable,Own
44,Some College,Male,Cable Modem,Divorced,Me,2,3,2,4,1,Never,Monthly,DVD,Weekly,Weekly,883441,Rarely,Rarely,Don't watch TV,Rent
37,Master's Degree,Female,Cable Modem,Married,Me,2.5,4,2,1,4,Rarely,Never,DVD,Weekly,Weekly,883444,Rarely,Weekly,Digital Satellite,Own
33,Bachelor's Degree,Male,Cable Modem,Never Married,Me,2,2,6,0,1,Rarely,Monthly,DVD,Weekly,Weekly,883446,Monthly,Monthly,Cable,Rent
37,Bachelor's Degree,Male,DSL,Married,Spouse/Partner,2.5,4,2,3,2,Never,Rarely,DVD,Monthly,Monthly,883449,Monthly,Never,Cable,Own
39,Bachelor's Degree,Male,Cable Modem,Married,Me,2,3,2,2,4,Rarely,Monthly,DVD,Weekly,Weekly,883450,Monthly,Weekly,Cable,Own
31,Bachelor's Degree,Female,Cable Modem,Married,Me,3,5,2,1,5,Never,Rarely,DVD,Monthly,Weekly,883455,Rarely,Rarely,Cable,Own
30,Master's Degree,Male,Cable Modem,Married,Me,2.5,4,2,0,4,Rarely,Monthly,DVD,Weekly,Weekly,883457,Rarely,Monthly,Cable,Own
40,Master's Degree,Male,Cable Modem,Married,Spouse/Partner,3,3,2,1,3,Never,Monthly,DVD,Monthly,Weekly,883463,Monthly,Weekly,Cable,Own
43,Bachelor's Degree,Male,No Internet Connection,Never Married,Me,1,2,1,0,2,Never,Rarely,VHS,Monthly,Monthly,883467,Monthly,Weekly,Cable,Own
36,Master's Degree,Male,Cable Modem,Married,Me,3,4,2,4,3,Rarely,Rarely,DVD,Weekly,Weekly,883476,Rarely,Never,Cable,Own
37,Master's Degree,Male,IDSN,Married,Spouse/Partner,2,3,1,1,2,Weekly,Monthly,Video CD,Weekly,Rarely,883483,Monthly,Never,Analog antennae,Rent
37,Bachelor's Degree,Male,Cable Modem,Married,Me,2.5,4,2,4,2,Rarely,Monthly,DVD,Rarely,Weekly,883486,Monthly,Monthly,Cable,Own
32,Bachelor's Degree,Female,Dial-Up,Never Married,Me,1,2,1,0,1,Never,Never,VHS,Weekly,Weekly,883494,Monthly,Weekly,Analog antennae,Rent
38,Bachelor's Degree,Male,Cable Modem,Married,Me,1.5,3,2,1,2,Never,Rarely,DVD,Monthly,Monthly,883498,Rarely,Monthly,Cable,Own
41,Master's Degree,Male,Cable Modem,Married,Me,2.5,4,2,3,3,Never,Rarely,VHS,Weekly,Weekly,883507,Rarely,Weekly,Cable,Own
38,Bachelor's Degree,Male,Cable Modem,Divorced,Me,3,4,2,2,3,Rarely,Monthly,DVD,Weekly,Weekly,883513,Monthly,Rarely,Cable,Own
